species_name,species_code,unique_gene_identifiers,other_gene_identifiers,gene_models,text_unprocessed,annotations,reference_name,reference_link,reference_file
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0035196,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0005515,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0005515,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0048317,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010267,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010228,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0048317,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:2000034,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0005515,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0035279,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0035279,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0009616,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010228,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0005634,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0031053,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0031053,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010228,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0048317,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010599,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0048317,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010445,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:2000034,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0009616,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0005515,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0005515,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0035196,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:2000034,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0035196,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0009908,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0003725,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0005515,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010599,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0009880,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0000910,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0035196,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0005634,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0031053,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01040,,AT1G01040,,GO:0010098,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01046,,AT1G01046,,GO:0005575,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01046,,AT1G01046,,GO:0008150,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01046,,AT1G01046,,GO:0003674,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0005985,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0042546,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0005985,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0005985,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0042546,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0005985,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0004427,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:2000904,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0005985,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0004427,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0004427,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:2000904,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:2000904,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0005829,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0005829,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0005985,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0005654,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0004427,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0005634,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0005737,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:2000904,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0019915,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:0004427,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
Arabidopsis,ath,AT1G01050,,AT1G01050,,GO:2000904,TAIR,https://www.arabidopsis.org/,ATH_GO_GOSLIM.txt
